Show Me a Hero||||Mayor Nick Wasicsko took office in 1987 during Yonkers' worst crisis. When federal courts ordered public housing be built in the white, middle class side of town, it divided the city in a bitter battle fueled by fear, racism, murder and politics.||||2015||||series||||TV-MA||||Drama, History
Limitless||||An action-thriller about a writer who takes an experimental drug that allows him to use 100 percent of his mind. As one man evolves into the perfect version of himself, forces more corrupt than he can imagine mark him for assassination. Out-of-work writer Eddie Morra's (Cooper) rejection by girlfriend Lindy (Abbie Cornish) confirms his belief that he has zero future. That all vanishes the day an old friend introduces Eddie to NZT, a designer pharmaceutical that makes him laser focused and more confident than any man alive. Now on an NZT-fueled odyssey, everything Eddie's read, heard or seen is instantly organized and available to him. As the former nobody rises to the top of the financial world, he draws the attention of business mogul Carl Van Loon (De Niro), who sees this enhanced version of Eddie as the tool to make billions. But brutal side effects jeopardize his meteoric ascent. With a dwindling stash and hit men who will eliminate him to get the NZT, Eddie must stay wired long enough to elude capture and fulfill his destiny. If he can't, he will become just another victim who thought he'd found invincibility in a bottle.||||2011||||movie||||PG-13||||Mystery, Sci-Fi, Thriller
Punchline||||Steven Gold is a stand-up comedian who is flat broke and has recently dropped out of medical school. He and several others work regularly at the Gas Station, a New York comedy club. The wages are lousy and everybody hopes for the big break. Lilah Krytsick is housewife with an ambition to be a stand-up comedian, however she doesnt seem to have the talent. Steven takes her under his wings and teaches her the art of comedy and humour. But when a TV station arranges a comedy evening at the club, Steve sees his opportunity for fame and stardom. Their friendship seems quickly forgotten and now it's every man and woman for him- or herself!||||1988||||movie||||R||||Comedy, Drama, Romance
Rising Star||||A musical talent show, in which contestants showcase their talent and the viewers are the judges, voting through an application during song performances.||||2014||||series||||N/A||||Game-Show, Music, Reality-TV
On the Edge||||After the death of his alcoholic father, Jonathan Breech steals his father's ashes from his brother's house. He drives a stolen car off a cliff in order to commit suicide but he survives. After this, he accepts an alternative sentence of three months in therapy in a psychiatric hospital. There, he joins a suicide group under the supervision of Dr. Figure. He befriends a disturbed Rachel Row (who saw her mother dying in an accident) and Toby (who accidentally killed his brother in a car crash). During the treatment, the sarcastic Jonathan changes his behavior and sees the importance of being alive.||||2001||||movie||||R||||Drama
On the Wings of Love||||N/A||||1999||||movie||||N/A||||Drama, Romance
Inspector Gadget||||A remake of the television series, Matthew Broderick stars as Gadget, who suffers an accident at the beginning of the film, and befriends Brenda, a robotic surgeon who repairs Gadget so that he can defeat the villain Claw. In the meantime, Gadget and Brenda fall in love.||||1999||||movie||||PG||||Action, Adventure, Comedy
La dama velata||||N/A||||2014||||movie||||N/A||||Drama
American Odyssey||||Three families are torn apart when a stranded female soldier, a disillusioned corporate attorney and a disrespected political activist are pulled into the same shocking international military conspiracy.||||2015||||series||||N/A||||Action, Drama, Thriller
Digimon Adventure Tri. 2: Decision||||The DigiDestined go to a nearby hot springs theme park and everyone has a good time, but Joe doesn't show up because he wants to study for his exams. Another infected Digimon, Ogremon, attacks Odaiba. Gomamon runs away from home while Mimi faces problems with the other DigiDestined and her classmates because of her selfish ideas. Would Joe accept his responsibilities as a DigiDestined before it's too late?||||2016||||movie||||N/A||||Animation, Action, Adventure
David Attenborough's Natural History Museum Alive||||This documentary narrated by David Attenborough was filmed at the Natural History Museum, London, and uses state of the art CGI imagery to bring to life several extinct animals in the museum, including Archaeoptery, the Moa Ratite bird (Dinornis) and Haast's eagle. The documentary was well-received, and won a TV BAFTA in the specialist factual category.||||2014||||movie||||N/A||||Documentary
Oasis||||Jong-du, a young man just out of prison for manslaughter, is a social misfit: fidgety, snuffling, laughing inappropriately, without a super ego. When released, he calls on the family of the victim; they send him away, but not before he has seen Gong-ju, a young woman disabled severely by cerebral palsy. Both are abused by their families, and both are used by them as well. Although their relationship begins with Jong-du's criminal behavior, a friendship develops. They talk of favorite things; he washes her hair; they go out; in late night phone calls, he helps her past her fears of the dark. Is there a place in the world for these two inarticulate people?||||2002||||movie||||N/A||||Drama, Romance
Genius||||When, one day in 1929, writer Thomas Wolfe decided to keep the appointment made by Max Perkins, editor at Scribner's, he had no illusions: his manuscript would be turned down as had invariably been the case. But, to his happy amazement, his novel, which was to become "Look Homeward, Angel," was accepted for publication. The only trouble was that it was overlong (by 300 pages) and had to be reduced. Although reluctant to see his poetic prose trimmed, Wolfe agreed and was helped by Perkins, who had become a true friend, with the result that it instantly became a favorite with the critics and a best seller. Success was even greater in 1935 when "Of Time and the River" appeared, but the fight for reducing Wolfe's logorrheic written expression had been even harder, with the novel originally at 5,000 pages. Perkins managed to cut 90,000 words from the book, and with bitterness ultimately taking its toll, the relationships between the two men gradually deteriorated. Wolfe did not feel grateful to Perkins any longer but had started resenting him for owing his success to him.||||2016||||movie||||PG-13||||Biography, Drama
Little Boy Blue||||Living in the rural Texas panhandle is a dysfunctional family: an abusive dad, a Vietnam vet with a war wound that's left him impotent; a compliant wife and a son of about 20, who have an incestuous relationship at the insistence of the dad; and, two small sons who look a lot like their brother. The dad harbors a secret, and he goes to murderous lengths to keep it hidden. The young man, Jimmy, who sleeps out in the shed, has suspicions, but little comes out until a Yankee woman of middle age comes to town looking for a dead private eye. And why does dad keep calling Jimmy, "little boy blue"?||||1997||||movie||||R||||Drama
